Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,LZJ-A1-,LZJ-B1-,LZJ-C1-,LZJ-D1-,LZJ-QC3-,LZJ-A1-,LZJ-B1-,LZJ-C1-,LZJ-D1-,LZJ-QC3-,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
2.10_339.0892m/z,,339.0891561,1,2.098933333,1.521383333,0,1.570970148,Condition 2,Condition 3,100 - 34.4,624.8006662,---,597.2838278,624.8006662,397.7164473,484.8855657,479.8114245,511.0705575,583.6625987,416.338865,524.8026592,479.8114245,,,,,,,,,,
2.10_250.0729m/z,,250.0728543,1,2.098933333,0.7602,0,3.863842982,Condition 4,Condition 1,100 - 50.8,266.6250201,---,69.00513851,96.2497359,191.5819083,266.6250201,179.4693016,59.04478402,89.91246971,200.5524156,288.5743141,179.4693016,,,,,,,,,,
2.10_108.0464m/z,,108.0464105,1,2.098933333,0.1657,0,Infinity,Condition 4,Condition 1,100,18.76474444,---,0,0,0,18.76474444,2.368656158,0,0,0,20.30950904,2.368656158,,,,,,,,,,
2.05_731.2569m/z,,731.2568521,1,2.046516667,0.821816667,0,11.04117514,Condition 4,Condition 1,100 - 25.8,509.0147929,---,46.10150517,205.5086514,312.6160999,509.0147929,223.917327,39.44711184,191.9775698,327.2538339,550.9182697,223.917327,,,,,,,,,,
2.05_419.1339m/z,,419.1339326,1,2.046516667,1.197883333,0,13.05017203,Condition 4,Condition 1,100 - 18.8,503.5992751,---,38.58947407,151.7688035,463.4920596,503.5992751,282.6150909,33.01938394,141.776056,485.1943119,545.0569318,282.6150909,,,,,,,,,,
2.05_205.0718m/z,,205.0717588,1,2.046516667,1.3114,0,3.411066353,Condition 2,Condition 4,100 - 13.9 - 1.94,917.9872173,---,685.1989743,917.9872173,750.3628243,269.120305,622.0110725,586.2958372,857.5451881,785.4973277,291.2750176,622.0110725,,,,,,,,,,
2.05_129.0203m/z,,129.0202673,1,2.046516667,1.68885,0,4.381926512,Condition 1,Condition 4,100,616.0973698,---,616.0973698,378.9248335,163.8209602,140.5996582,297.4761786,527.1685113,353.9756998,171.4916068,152.174203,297.4761786,,,,,,,,,,
1.99_859.3062m/z,,859.3061847,1,1.994066667,1.093216667,0,4.916409396,Condition 4,Condition 1,100 - 38.9 - 59.4,904.7297823,---,184.0224663,257.4008832,770.2626137,904.7297823,449.5571592,157.460256,240.4531182,806.328892,979.209589,449.5571592,,,,,,,,,,
1.99_779.2482m/z,,779.2482403,1,1.994066667,1.14585,0,6.698627691,QC,Condition 1,100 - 36.4,633.5971915,---,94.58611834,322.7350774,608.6688972,612.4895417,633.5971915,80.93334858,301.4855844,637.1688159,662.9113401,633.5971915,,,,,,,,,,
1.99_589.1560m/z,,589.1560256,1,1.994066667,1.040633333,0,1.598519912,QC,Condition 1,100 - 23.6,277.8729228,---,173.8313804,247.4386457,261.9904631,210.4394281,277.8729228,148.7401741,231.1468134,274.257735,227.7633719,277.8729228,,,,,,,,,,
1.99_567.1663m/z,,567.1663286,1,1.994066667,1.093216667,0,1.976080571,Condition 2,Condition 3,100 - 30.7 - 40.8 - 7.06,987.833288,---,956.685801,987.833288,499.8952485,555.1050361,713.2814951,818.5956542,922.7924603,523.3020202,600.8027866,713.2814951,,,,,,,,,,
1.99_522.1620m/z,,522.1619681,1,1.994066667,1.1966,0,1.744962874,Condition 4,Condition 2,24.4 - 100 - 27.6,456.0687772,---,304.7089058,261.3630261,372.6795712,456.0687772,352.6631133,260.7265477,244.154386,390.1296784,493.6135945,352.6631133,,,,,,,,,,
1.99_429.1521m/z,,429.1520917,1,1.994066667,1.1472,0,2.042169986,Condition 2,Condition 1,100 - 29.3 - 82.3 - 20.4,1433.676406,---,702.0357831,1433.676406,1167.307686,1258.821266,1155.4523,600.7023837,1339.280417,1221.964946,1362.450843,1155.4523,,,,,,,,,,
1.99_409.0806m/z,,409.0806217,1,1.994066667,0.376516667,0,2.535423154,Condition 1,Condition 3,100 - 34,151.426409,---,151.426409,64.58576741,59.72431415,65.33032631,82.55044868,129.5691858,60.3333173,62.52080679,70.70849576,82.55044868,,,,,,,,,,
1.99_275.0989m/z,,275.0988719,1,1.994066667,0.437233333,0,3.759482938,Condition 4,Condition 1,100 - 22 - 42.8 - 21.1,206.3684438,---,54.89277309,145.213513,136.7892722,206.3684438,161.4079723,46.96942867,135.6523784,143.1942046,223.3572532,161.4079723,,,,,,,,,,
1.99_259.1220m/z,,259.122024,1,1.994066667,1.14585,0,1.735140926,Condition 2,Condition 1,100 - 41.8,339.825045,---,195.8486714,339.825045,208.3073243,243.614344,259.400412,167.5794405,317.4503159,218.0609717,263.6693368,259.400412,,,,,,,,,,
1.99_248.1133m/z,,248.1132575,1,1.994066667,0.218933333,0,6.217571343,Condition 2,Condition 1,100 - 13.9,51.8369751,---,8.337174154,51.8369751,20.94844821,21.05266241,17.0731158,7.133767976,48.42392979,21.9293248,22.78577461,17.0731158,,,,,,,,,,
1.99_203.0829m/z,,203.0828622,1,1.994066667,1.471366667,0,2.492265335,Condition 2,Condition 3,100 - 14.2,3493.033612,---,1622.923825,3493.033612,1401.549651,1461.464603,1979.951608,1388.667406,3263.045617,1467.174905,1581.776329,1979.951608,,,,,,,,,,
1.99_144.0477m/z,,144.0477013,1,1.994066667,1.093216667,0,1.697613055,Condition 3,Condition 1,100 - 72.1,187.5383948,---,110.4718147,179.7011235,187.5383948,182.7244391,154.4476916,94.52606834,167.8692588,196.3195713,197.7668099,154.4476916,,,,,,,,,,
1.99_116.0546m/z,,116.0545595,1,1.994066667,0.218933333,0,3.578185851,Condition 2,Condition 3,100 - 8.57,86.66963159,---,50.56229943,86.66963159,24.22166852,39.07578921,57.84761675,43.26402517,80.96313775,25.35580826,42.29261404,57.84761675,,,,,,,,,,
1.94_721.2513m/z,,721.2512768,1,1.941383333,0.4898,0,2.078783001,Condition 3,Condition 2,100 - 31.2,393.7865107,---,200.0791748,189.4312732,393.7865107,311.2566666,227.8945681,171.1993037,176.9587569,412.2249155,336.8801587,227.8945681,,,,,,,,,,
1.94_517.1567m/z,,517.1567169,1,1.941383333,1.680266667,0,3.468295255,Condition 3,Condition 2,100 - 23.4 - 23.5 - 5.07,4132.602011,---,1371.043631,1191.536968,4132.602011,3928.372534,2496.765494,1173.144157,1113.083901,4326.104294,4251.766803,2496.765494,,,,,,,,,,
1.94_421.1698m/z,,421.1697586,1,1.941383333,3.049433333,0,5.829487695,Condition 4,Condition 1,100 - 18.7 - 18.5 - 2.52 - 7.3 - 0.0145,11856.21085,---,2033.834099,6519.024641,11504.55794,11856.21085,7021.550024,1740.265982,6089.799625,12043.23992,12832.24625,7021.550024,,,,,,,,,,
1.94_158.0833m/z,,158.0832525,1,1.941383333,0.550866667,0,2.470833061,Condition 2,Condition 3,91.7 - 100 - 3.68,220.330209,---,126.3684955,220.330209,89.17243842,107.694946,138.1483115,108.1281871,205.8232478,93.34779099,116.5606858,138.1483115,,,,,,,,,,
1.88_967.2436m/z,,967.2436119,1,1.88,0.708133333,0,4.489995274,Condition 1,Condition 3,100 - 44.2 - 19.3,589.7158272,---,589.7158272,225.7014129,131.3399661,156.1101928,179.1625375,504.5949389,210.8408014,137.4897437,168.9616068,179.1625375,,,,,,,,,,
1.88_565.2423m/z,,565.2423355,1,1.88,0.603233333,0,11.67907157,Condition 4,Condition 1,100 - 14.9,226.1143706,---,19.36064602,58.19411502,168.706549,226.1143706,113.0236973,16.5660875,54.3625035,176.6059553,244.7287182,113.0236973,,,,,,,,,,
1.88_481.1728m/z,,481.1727731,1,1.88,2.05545,0,6.732951867,Condition 4,Condition 1,100 - 23.6,2027.965552,---,301.2000668,768.0421353,1794.534085,2027.965552,1138.01136,257.7241822,717.4727762,1878.560188,2194.91317,1138.01136,,,,,,,,,,
1.88_365.1412m/z,,365.1411876,1,1.88,1.14555,0,2.617575175,Condition 4,Condition 1,100 - 23.4,788.1307367,---,301.0919206,544.9539838,588.0034744,788.1307367,551.4483367,257.6316461,509.0731742,615.5357687,853.0117942,551.4483367,,,,,,,,,,
1.88_221.0682m/z,,221.0681928,1,1.88,1.261116667,0,2.503922729,Condition 2,Condition 1,100 - 78,318.8920156,---,127.3569715,318.8920156,232.33041,247.1802071,212.8177224,108.9739842,297.8955571,243.2088988,267.5287514,212.8177224,,,,,,,,,,
1.83_1069.2487m/z,,1069.248717,1,1.827566667,1.144733333,0,14.41845622,Condition 1,Condition 4,100 - 51.6,1072.762394,---,1072.762394,292.2320177,94.15449089,74.40202876,197.0492772,917.9174951,272.9909043,98.56311985,80.52700533,197.0492772,,,,,,,,,,
1.83_785.2508m/z,,785.2508139,1,1.827566667,1.41605,0,1.95106187,Condition 2,Condition 1,100 - 40.2 - 67.3,1078.178157,---,552.6109518,1078.178157,1030.175564,1014.736003,970.6540631,472.8458634,1007.188851,1078.411838,1098.27182,970.6540631,,,,,,,,,,
1.83_713.2047m/z,,713.2046626,1,1.827566667,1.6947,0,3.193806503,Condition 1,Condition 3,100 - 30.6 - 30.1 - 9.72,2380.847588,---,2380.847588,1346.259833,745.4576805,860.2605606,1011.001051,2037.190775,1257.619518,780.3625087,931.0795406,1011.001051,,,,,,,,,,
1.83_705.1644m/z,,705.1643773,1,1.827566667,1.354883333,0,21.36283589,Condition 1,Condition 4,100 - 28.7,15138.62258,---,15138.62258,5266.259066,937.5803507,708.6429285,3405.402727,12953.48028,4919.518525,981.4810065,766.9803342,3405.402727,,,,,,,,,,
1.83_487.1470m/z,,487.1469973,1,1.827566667,1.04095,0,2.668064261,Condition 4,Condition 1,100 - 30.5,997.2402007,---,373.7691837,633.0846943,983.0298014,997.2402007,723.5522608,319.8185121,591.4011906,1029.058553,1079.335716,723.5522608,,,,,,,,,,
1.83_229.1014m/z,,229.1014363,1,1.827566667,1.201016667,0,2.15495399,Condition 2,Condition 3,100 - 28.4,276.8628599,---,256.6499298,276.8628599,128.477388,156.3987057,193.8404882,219.6045107,258.6336812,134.4931301,169.2738708,193.8404882,,,,,,,,,,
1.83_163.0407m/z,,163.0407128,1,1.827566667,3.921766667,0,3.007108663,Condition 1,Condition 4,100 - 14 - 6.76,13617.08007,---,13617.08007,8662.329296,6225.9573,4528.296644,7803.809019,11651.56058,8091.985014,6517.477497,4901.078292,7803.809019,,,,,,,,,,
1.78_447.1936m/z,,447.1935538,1,1.775083333,0.437166667,0,12.0500531,Condition 3,Condition 1,100 - 15.1,532.3780367,---,44.18055525,190.4558441,532.3780367,493.523756,272.3421585,37.80343608,177.9158681,557.3057614,534.1519687,272.3421585,,,,,,,,,,
1.78_349.1855m/z,,349.1854981,1,1.775083333,0.33235,0,15.55250255,Condition 4,Condition 1,100 - 12.8,300.7635734,---,19.33859663,53.23242035,253.195739,300.7635734,142.6382859,16.54722077,49.72749627,265.0512125,325.5232455,142.6382859,,,,,,,,,,
1.72_651.2143m/z,,651.2143423,1,1.722416667,2.009383333,0,1.638595417,Condition 4,Condition 1,100 - 32.4,815.2849861,---,497.5511206,685.1159714,699.4776997,815.2849861,635.8495254,425.7334902,640.0066292,732.2295909,882.4014549,635.8495254,,,,,,,,,,
1.72_593.1208m/z,,593.1208139,1,1.722416667,0.16605,0,8.502724363,Condition 4,Condition 1,100 - 15,176.6924717,---,20.78068913,57.24694837,110.8496767,176.6924717,59.68955526,17.78115845,53.47770011,116.0400303,191.2382747,59.68955526,,,,,,,,,,
1.72_497.1401m/z,,497.1401048,1,1.722416667,1.034516667,0,1.48159652,Condition 4,Condition 1,100 - 36.4,449.2429706,---,303.2154603,393.1067644,403.8573056,449.2429706,373.5195889,259.4486693,367.2238653,422.7672588,486.225869,373.5195889,,,,,,,,,,
1.72_285.0622m/z,,285.062156,1,1.722416667,1.419166667,0,5.804332482,Condition 4,Condition 1,100 - 12 - 3.59 - 0.223,12326.79665,---,2123.72339,3974.905421,9316.563424,12326.79665,6250.211855,1817.180453,3713.190067,9752.796163,13341.57195,6250.211855,,,,,,,,,,
1.72_153.0204m/z,,153.0203913,1,1.722416667,0.7168,0,7.489899262,Condition 4,Condition 1,100 - 5.58,279.4127623,---,37.30527642,105.6847652,234.1963302,279.4127623,151.4117735,31.92055022,98.72627866,245.1621876,302.4147779,151.4117735,,,,,,,,,,
1.66_707.2159m/z,,707.2159005,1,1.661383333,1.258766667,0,2.011821557,Condition 2,Condition 3,100 - 28.9 - 37,1678.552016,---,1659.053926,1678.552016,834.3443831,883.9754428,1125.443945,1419.582409,1568.032949,873.4111847,956.7466961,1125.443945,,,,,,,,,,
1.66_467.2014m/z,,467.2014472,1,1.661383333,0.760466667,0,4.750830815,Condition 4,Condition 1,100 - 25.8,419.5254935,---,88.30571112,129.1442044,377.0375339,419.5254935,244.3505774,75.55946924,120.6411036,394.6916954,454.0619687,244.3505774,,,,,,,,,,
1.66_184.0628m/z,,184.0627536,1,1.661383333,0.655983333,0,4.392034094,Condition 4,Condition 2,100 - 25.2,227.0925694,---,55.91287901,51.70555704,142.8715311,227.0925694,123.0701342,47.84229025,48.30116455,149.5612552,245.7874449,123.0701342,,,,,,,,,,
1.56_799.2449m/z,,799.2448591,1,1.556666667,1.3021,0,2.924103901,Condition 3,Condition 1,100 - 42.1,623.62568,---,213.270698,513.7957193,623.62568,582.6742911,479.4269286,182.4867332,479.9664292,652.8259254,630.6416173,479.4269286,,,,,,,,,,
1.56_665.2213m/z,,665.2212903,1,1.556666667,1.25145,0,1.151408807,Condition 4,QC,88.9 - 27.8 - 100 - 47.3 - 56.4 - 15.2,1758.138702,---,1641.388985,1558.69003,1696.35237,1758.138702,1526.945679,1404.467264,1456.062906,1775.781276,1902.873443,1526.945679,,,,,,,,,,
1.56_244.1183m/z,,244.1182916,1,1.556666667,0.279316667,0,Infinity,Condition 4,Condition 1,100,69.05964276,---,0,2.229524217,3.050031186,69.05964276,19.67328872,0,2.082728091,3.192843873,74.74481964,19.67328872,,,,,,,,,,
1.50_323.1348m/z,,323.1348105,1,1.50435,1.6365,0,1.881680463,Condition 4,Condition 1,100 - 14.2,4387.920686,---,2331.915951,2846.02259,4121.5254,4387.920686,3358.099436,1995.322039,2658.635034,4314.509039,4749.146205,3358.099436,,,,,,,,,,
1.44_662.2251m/z,,662.2251494,1,1.4431,0.428633333,0,3.709335452,Condition 4,Condition 1,100,73.5355636,---,19.82445765,56.10736236,51.86707195,73.5355636,60.96865845,16.96295154,52.41314662,54.29566217,79.58921041,60.96865845,,,,,,,,,,
1.44_302.1238m/z,,302.123797,1,1.4431,0.2187,0,78.66524611,Condition 4,Condition 1,82.1 - 100,101.0967263,---,1.285151084,50.92471333,90.56421189,101.0967263,68.13365623,1.099649531,47.57173308,94.80473196,109.4192827,68.13365623,,,,,,,,,,
1.44_140.0727m/z,,140.0727178,1,1.4431,0.218633333,0,18.65859648,Condition 4,Condition 1,100 - 7.4,53.0775658,---,2.844670866,7.323501928,38.24957854,53.0775658,28.72845061,2.434064774,6.841308594,40.04055206,57.44705481,28.72845061,,,,,,,,,,
1.39_699.1855m/z,,699.1855332,1,1.3904,0.822433333,0,4.770870969,Condition 1,Condition 3,100 - 30 - 30.6,2257.35078,---,2257.35078,873.0964738,473.1527628,505.6924103,611.0720589,1931.51977,815.6101367,495.3073617,547.3223795,611.0720589,,,,,,,,,,
1.39_582.1908m/z,,582.1908387,1,1.3904,0.385083333,0,1.559468836,Condition 1,Condition 3,100,63.45854235,---,63.45854235,62.57495943,40.69240814,48.46745627,47.24398828,54.29879584,58.45490476,42.59776313,52.45742857,47.24398828,,,,,,,,,,
1.39_451.2139m/z,,451.2138746,1,1.3904,0.218816667,0,11.70248032,Condition 4,Condition 1,100 - 17.1,368.0963484,---,31.45455822,140.70067,293.8680951,368.0963484,209.4082139,26.91433764,131.4366695,307.6279847,398.3990371,209.4082139,,,,,,,,,,
1.39_271.1067m/z,,271.1067289,1,1.3904,0.708416667,0,2.174077212,Condition 2,Condition 1,100 - 54.2 - 30.5,489.8308678,---,225.3051847,489.8308678,317.861338,366.8857873,330.2329658,192.7841355,457.5794693,332.7446717,397.0888193,330.2329658,,,,,,,,,,
1.39_244.0963m/z,,244.0963255,1,1.3904,0.218816667,0,1.750313038,Condition 2,Condition 1,100,51.30680106,---,29.31292857,51.30680106,30.98504378,44.85709965,47.73626733,25.08183555,47.92866342,32.43586743,48.54985762,47.73626733,,,,,,,,,,
1.34_771.2110m/z,,771.2109519,1,1.337966667,0.271516667,0,2.649021455,Condition 1,Condition 2,100 - 40.3 - 50.4,369.4545597,---,369.4545597,139.4683154,191.7894229,197.6921656,176.7057554,316.1266705,130.2854555,200.7696467,213.9667202,176.7057554,,,,,,,,,,
1.34_506.1726m/z,,506.1726319,1,1.337966667,0.3854,0,1.991913378,Condition 3,Condition 1,87.9 - 100 - 37.7 - 47.6,291.2824952,---,146.2325111,288.4189145,291.2824952,271.8683638,267.9803851,125.1249866,269.4288631,304.9213183,294.249304,267.9803851,,,,,,,,,,
1.34_407.1532m/z,,407.1531778,1,1.337966667,0.979983333,0,6.411932985,Condition 4,Condition 1,100 - 24.6 - 48.6 - 9.51 - 13.5 - 3.66,2807.443065,---,437.8466013,1095.48874,2305.153057,2807.443065,1504.685437,374.6468534,1023.359672,2413.088052,3038.559384,1504.685437,,,,,,,,,,
1.34_337.1431m/z,,337.143132,1,1.337966667,0.428633333,0,4.830634251,Condition 4,Condition 1,100 - 19.1,419.020761,---,86.74239019,228.0749983,322.8388008,419.020761,250.5151482,74.22180152,213.0581054,337.9551959,453.5156853,250.5151482,,,,,,,,,,
1.34_295.1183m/z,,295.1182751,1,1.337966667,0.48955,0,5.208653416,Condition 4,Condition 1,100 - 14.8,167.0180834,---,32.0655014,102.425533,143.2813543,167.0180834,119.9481049,27.43709593,95.68164057,149.9902677,180.7674645,119.9481049,,,,,,,,,,
1.34_191.0563m/z,,191.0563383,1,1.337966667,0.21035,0,4.248193624,Condition 2,Condition 4,100 - 13.2,254.1079049,---,209.3291826,254.1079049,225.3959284,59.81551865,185.6521756,179.1141449,237.3769558,235.9497216,64.7396942,185.6521756,,,,,,,,,,
1.34_168.0130m/z,,168.0129888,1,1.337966667,0.104866667,0,6.406500198,Condition 4,Condition 1,100 - 52.9,36.906887,---,5.760850052,19.19469366,21.52515691,36.906887,24.22797628,4.9293162,17.93087842,22.53303693,39.94516192,24.22797628,,,,,,,,,,
1.29_727.1965m/z,,727.1964557,1,1.285533333,1.636933333,0,1.08648109,Condition 1,QC,100 - 29.8 - 73.1 - 22.2,1377.178941,---,1377.178941,1271.056426,1292.934223,1342.006955,1267.559052,1178.393883,1187.367647,1353.473739,1452.484603,1267.559052,,,,,,,,,,
1.29_569.1881m/z,,569.188105,1,1.285533333,0.43745,0,2.25888327,Condition 4,Condition 1,100 - 25 - 49.9,384.3629256,---,170.1561699,257.0425843,370.9681144,384.3629256,266.6650665,145.5954516,240.1184103,388.3380854,416.0047229,266.6650665,,,,,,,,,,
1.29_472.1534m/z,,472.1533691,1,1.285533333,0.271133333,0,17.43818922,Condition 4,Condition 1,100,52.47528861,---,3.009216607,23.0736882,41.22954372,52.47528861,32.86153157,2.574859619,21.55447256,43.1600492,56.79519653,32.86153157,,,,,,,,,,
1.29_331.1005m/z,,331.1004523,1,1.285533333,0.542033333,0,2.839765767,Condition 4,Condition 1,100 - 38.4 - 78.8 - 19.5,382.4702608,---,134.6837353,193.7676044,264.8899575,382.4702608,262.2527334,115.2431867,181.0095758,277.2929935,413.9562488,262.2527334,,,,,,,,,,
1.29_261.0922m/z,,261.0921707,1,1.285533333,0.542783333,0,3.574489873,Condition 4,Condition 1,100 - 21.9,210.657538,---,58.93359485,189.2652715,123.3509819,210.657538,147.9189821,50.42698928,176.8036851,129.1266884,227.9994372,147.9189821,,,,,,,,,,
1.29_226.0741m/z,,226.0740727,1,1.285533333,0.428633333,0,2.266492826,Condition 4,Condition 1,85.8 - 100 - 62.7,141.6916468,---,62.51581527,129.7282282,75.03157613,141.6916468,114.2103303,53.49214407,121.1866742,78.54480611,153.356087,114.2103303,,,,,,,,,,
1.29_147.0488m/z,,147.0488474,1,1.285533333,0.3854,0,3.22590193,Condition 2,Condition 1,100 - 11.7,225.5949825,---,69.93237468,225.5949825,71.89391744,100.468061,116.2868329,59.83818087,210.7413785,75.26023172,108.7388639,116.2868329,,,,,,,,,,
1.23_467.1587m/z,,467.158701,1,1.23275,0.544916667,0,2.989299694,Condition 3,Condition 1,100 - 39 - 39.9,514.029996,---,171.9566616,207.6200469,514.029996,513.3349901,322.0048624,147.1360564,193.949947,538.098604,555.5941172,322.0048624,,,,,,,,,,
1.23_401.1181m/z,,401.1181279,1,1.23275,0.815983333,0,3.192614208,Condition 3,Condition 1,100 - 26.3 - 22.2 - 25.8,625.1829883,---,195.821652,325.0441042,625.1829883,607.7061431,479.1740662,167.5563211,303.6425804,654.4561521,657.7341592,479.1740662,,,,,,,,,,
1.23_395.1605m/z,,395.1604913,1,1.23275,0.708416667,0,10.75643898,Condition 4,Condition 1,100 - 21.4,380.7033245,---,35.39306318,72.99287174,335.4708591,380.7033245,239.7382494,30.28435008,68.18688185,351.1787296,412.0438535,239.7382494,,,,,,,,,,
1.23_368.1010m/z,,368.1009672,1,1.23275,0.597333333,0,2.189985432,Condition 4,Condition 1,49.1 - 100,211.2554672,---,96.46432537,172.4387652,176.620607,211.2554672,171.519218,82.54045105,161.085068,184.8905761,228.6465896,171.519218,,,,,,,,,,
1.23_335.1247m/z,,335.1246672,1,1.23275,1.095283333,0,3.047563565,Condition 4,Condition 1,100 - 38.7,517.3605043,---,169.762006,312.4055934,395.9349742,517.3605043,361.7417423,145.2581822,291.8362133,414.4739773,559.9510227,361.7417423,,,,,,,,,,
1.23_326.1192m/z,,326.1191671,1,1.23275,0.640316667,0,1.741123165,Condition 2,Condition 1,82 - 100 - 12.2,435.8360626,---,250.3189156,435.8360626,299.5377422,335.504417,308.1514888,214.187329,407.139785,313.5631036,363.1240496,308.1514888,,,,,,,,,,
1.23_295.1041m/z,,295.1040592,1,1.23275,0.386983333,0,3.835165765,Condition 4,Condition 1,100 - 16.2,372.6010342,---,97.15382778,174.1309871,333.4798263,372.6010342,239.7141743,83.13042916,162.6658708,349.0944699,403.2745608,239.7141743,,,,,,,,,,
1.23_277.0861m/z,,277.0860792,1,1.23275,0.492483333,0,2.017749417,Condition 2,Condition 1,100 - 81.1,182.8822103,---,90.63673058,182.8822103,163.6998415,156.3643094,157.3429641,77.5540242,170.8408968,171.364817,169.236643,157.3429641,,,,,,,,,,
1.23_265.0924m/z,,265.0923678,1,1.23275,0.7109,0,2.526450114,Condition 3,Condition 1,100 - 51.1,209.3958584,---,82.88145379,155.9837195,209.3958584,183.3569907,166.3819286,70.91816123,145.7134539,219.2004746,198.4514349,166.3819286,,,,,,,,,,
1.23_245.1040m/z,,245.1039775,1,1.23275,0.988316667,0,2.256111645,Condition 4,Condition 1,100,133.4293052,---,59.14126878,128.8138207,128.3173308,133.4293052,127.3990481,50.60468709,120.3324731,134.3255785,144.4135671,127.3990481,,,,,,,,,,
1.23_213.0791m/z,,213.0791138,1,1.23275,0.595133333,0,2.355761266,Condition 2,Condition 1,96 - 100,125.2588119,---,53.17126724,125.2588119,76.71260076,87.3032687,96.47661325,45.4964088,117.0115328,80.30454195,94.4903103,96.47661325,,,,,,,,,,
